//ID,DBName,kROName,iROName,Lvl,HP,SP,BaseExp,JobExp,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,ADelay,aMotion,dMotion,MVPExp,ExpPer,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,//Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
//===================================================================================================================================================================================================================================================================================================================================================================================================================
1290,SKELETON_GENERAL,Esqueleto General,Esqueleto General,73,17402,0,8170,3370,1,910,1089,25,25,90,25,40,20,77,25,10,12,1,1,29,0x00003695,150,2276,576,432,0,0,0,,0,,0,,7068,2550,756,160,508,800,0,,1219,80,1222,3,2274,1,0,,0,,4221,1
1291,WRAITH_DEAD,Aparição,Aparição,74,43021,0,10341,3618,2,1366,1626,25,30,5,99,55,75,115,45,10,12,2,1,89,0x00003695,175,1816,576,240,0,0,0,,0,,0,,1059,4413,2206,10,2506,8,716,700,732,5,603,100,568,300,0,,0,,4189,1
1292,MINI_DEMON,Diabinho,Diabinho,68,32538,0,8396,3722,1,1073,1414,30,25,5,75,40,55,89,42,10,12,0,6,27,0x00003795,150,1000,600,384,0,0,0,,0,,0,,1038,4413,1039,450,2255,3,757,160,912,2500,1009,10,1410,3,0,,0,,4204,1
1293,BORBOLETA_MACHO,Borboleta Macho,Borboleta Macho,62,69000,0,4200,600000,2,2000,2500,30,30,300,300,300,300,300,300,10,12,0,4,24,0x3795,155,836,720,840,0,0,0,0,0,0,0,0,924,160,0,0,518,200,0,0,0,0,0,0,522,20,0,0,0,0,0,0
1294,INSETO_ASSASSINO,Inseto Assassino,Inseto Assassino,130,408000,0,3500,450000,2,882,922,20,20,300,300,300,300,300,300,10,12,1,4,22,0x3695,175,528,660,432,0,0,0,0,0,0,0,0,1031,1,943,20,721,1,509,10000,514,100,0,0,0,0,0,0,0,0,0,0
1295,OWL_BARON,Barão Coruja,Barão Coruja,75,60746,0,10967,4811,2,1252,1610,65,25,25,25,80,95,95,55,10,12,2,6,60,0x000037B5,175,1345,824,440,0,0,0,,0,,0,,7071,3500,7063,2500,1716,2,1472,1,1402,25,693,100,5045,5,0,,0,,4238,1

1296,PAKKUN,Pakkun,Pakkun,45,33500,0,350,1,1,172,192,10,10,210,210,210,210,210,210,10,12,0,2,20,0x3085,200,2016,816,288,0,0,0,0,0,0,0,0,909,200,713,10,2418,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1297,ANCIENT_MUMMY,Múmia Anciã,Múmia Anciã,64,40599,0,8040,3499,1,836,1129,27,27,28,19,32,5,83,35,10,12,1,1,49,0x00003695,175,1772,120,384,0,0,0,,0,,0,,930,4413,934,1800,2624,1,2611,150,508,650,756,150,757,100,0,,0,,4248,1
1298,ZOMBIE_MASTER,Zumbi Mestre,Zumbi Mestre,62,14211,0,7610,2826,1,824,1084,37,26,25,20,30,5,77,35,10,12,1,1,29,0x00003695,175,2612,912,288,0,0,0,,0,,0,,7071,4413,938,1500,958,1500,723,200,727,100,1260,1,2324,2,0,,0,,4274,1
1299,GOBLIN_LEADER,Líder Goblin,Líder Goblin,64,20152,0,6036,2184,1,663,752,48,16,5,55,37,30,69,58,10,12,1,7,24,0x00003695,120,1120,620,240,0,0,0,,0,,0,,7054,1500,999,800,756,120,5090,50,2106,2,508,650,5113,10,0,,0,,4155,1
1300,CATERPILLAR,Lagarta,Lagarta,64,14439,0,6272,3107,1,894,1447,47,29,35,25,85,15,69,45,10,12,0,4,22,0x00003795,300,1672,672,480,0,0,0,,0,,0,,949,3000,7054,5335,2227,20,1000,100,997,50,505,12,508,500,0,,0,,4289,1
1301,AM_MUT,Am Mut,Am Mut,61,12099,0,7709,2690,1,1040,1121,50,10,50,65,40,35,83,45,10,12,0,6,27,0x00003795,200,1156,456,384,0,0,0,,0,,0,,1021,4550,757,250,1517,3,969,5,2282,1,0,,746,250,0,,0,,4245,1
1302,DARK_ILLUSION,Ilusão das Trevas,Ilusão das Trevas,77,103631,0,11163,4181,2,1300,1983,64,70,5,100,40,100,97,40,10,12,2,6,89,0x000037B5,145,1024,768,480,0,0,0,,0,,0,,1615,3,5017,2,2508,3,7054,5335,522,120,509,1550,1162,2,0,,0,,4169,1

1303,ABELHA_RAINHA,Abelha Rainha Gigante,Abelha Rainha Gigante,25,9200,0,120,1,1,65,85,10,5,120,35,120,120,150,120,10,12,1,4,20,0x481,280,1292,792,105,0,0,0,0,0,0,0,0,526,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1304,KYODAIGUMO,Kyodaigumo,Kyodaigumo,25,9000,0,50,1,1,60,80,5,5,120,30,120,120,150,120,10,12,1,4,20,0x681,290,1468,468,768,0,0,0,0,0,0,0,0,1025,10000,7154,10000,935,30,1042,10,0,0,0,0,0,0,0,0,0,0,0,0

1305,VERME_MESTRE,Verme Mestre,Verme Mestre,100,282000,0,2400,230782,1,730,760,15,15,300,300,300,300,300,300,10,12,2,4,20,0x3695,165,792,792,336,0,0,0,0,0,0,0,0,1042,100,912,10000,0,0,719,1,1096,100,716,10000,7054,30,0,0,0,0,0,0

1306,LEIB_OLMAI,Leib Olmai,Leib Olmai,58,24233,0,6011,2171,1,740,1390,27,31,5,35,95,5,64,85,10,12,2,2,22,0x00003695,175,1260,230,192,0,0,0,,0,,0,,948,4550,2289,8,740,120,518,500,526,500,969,5,7053,800,0,,0,,4188,1
1307,CAT_O_NINE_TAIL,Gato de Nove Caudas,Gato de Nove Caudas,76,64512,0,10869,4283,1,1112,1275,61,55,55,75,55,82,86,120,10,12,1,6,63,0x000037B5,155,1276,576,288,0,0,0,,0,,0,,5008,1,638,150,10008,5,985,600,984,800,969,6,617,1,0,,0,,4290,1
1308,PANZER_GOBLIN,Panzer Goblin,Panzer Goblin,59,14130,0,7212,2697,1,683,878,41,28,60,60,40,20,81,160,10,12,1,7,44,0x00003695,200,960,1008,840,0,0,0,,0,,0,,7053,4413,7054,3500,999,180,998,360,1003,580,13158,5,994,160,0,,0,,4310,1
1309,GAJOMART,Gajomart,Gajomart,63,13669,0,6625,2900,1,917,950,85,50,5,34,10,5,75,140,10,12,0,0,83,0x00003695,300,1000,1152,828,0,0,0,,0,,0,,953,6500,912,2300,508,870,2279,8,1752,10000,999,640,994,180,0,,0,,4151,1
1310,MAJORUROS,Majoruros,Majoruros,66,57991,0,8525,3799,1,780,1300,10,25,65,50,75,50,85,48,10,12,2,2,43,0x00003695,250,1100,960,780,0,0,0,,0,,0,,941,4413,1361,4,657,300,984,16,504,850,2611,160,1000,250,0,,0,,4201,1
1311,GULLINBURSTI,Gullinbursti,Gullinbursti,62,21331,0,5814,2376,1,699,1431,10,15,55,25,60,5,70,45,10,12,2,2,42,0x00003695,150,1960,960,384,0,0,0,,0,,0,,1028,3500,514,290,702,6,2276,1,605,15,2627,1,912,160,0,,0,,4164,1
1312,GENERAL_TARTARUGA,General Tartaruga,General Tartaruga,162,33575,0,4200,600000,2,2000,2050,25,25,300,300,300,300,450,300,10,12,2,2,21,0x3581,200,900,1000,500,0,0,0,0,0,0,0,0,943,100,935,120,7062,150,0,0,7070,100,0,0,658,1,2419,10,0,0,0,0
1313,MOBSTER,Yakuza,Yakuza,61,7991,0,4424,1688,1,910,1128,41,37,76,46,20,35,76,55,10,12,1,7,20,0x00003695,250,1100,560,580,0,0,0,,0,,0,,1239,3,726,4559,2621,1,716,600,912,2500,525,450,505,60,0,,0,,4317,1
1314,PERMETER,Batedor,Batedor,63,8228,0,3756,1955,2,943,1211,46,45,69,59,60,5,69,100,10,12,1,2,40,0x00000091,250,1100,483,528,0,0,0,,0,,0,,967,4413,7070,45,1019,1240,507,2450,912,1240,522,25,605,1,0,,0,,4311,1
1315,NINKAME,Ninkame,Ninkame,83,915200,0,4000,37895,2,4600,2050,15,24,240,240,240,240,240,240,10,12,1,5,40,0xFB5,155,1000,900,432,0,0,0,0,0,0,0,0,967,10000,0,0,7215,60,7070,10000,7169,1,0,0,0,0,0,0,0,0,0,0
1316,NINKAME,Ninkame evento,Ninkame evento,83,915200,0,4000,37895,2,4600,2050,15,24,240,240,240,240,240,240,10,12,1,5,40,0xFB5,155,1000,900,432,0,0,0,0,0,0,0,0,967,10000,0,0,7215,60,7070,10000,7169,1,7048,25,7298,25,0,0,0,0,0,0
1317,FUR_SEAL,Foca,Foca,80,250000,1,0,3000000,1,2500,3500,20,33,95,100,100,95,200,100,10,12,1,2,21,0x00003885,200,1612,622,583,0,0,0,,0,,0,,746,10,0,,0,,0,,0,,0,,0,,0,,0,,0,

1318,PEQUENA_TARTARUGA,Pequena Tartaruga,Pequena Tartaruga,100,398000,0,2400,2359,2,740,770,18,18,300,300,300,300,300,300,10,12,0,2,20,0x3695,250,1452,483,528,0,0,0,0,0,0,0,0,967,88,7070,14.000000000000002,0,0,0,0,0,0,0,0,7068,24,0,0,0,0,0,0

1319,FREEZER,Congelador,Congelador,72,8636,0,3665,2197,2,671,983,55,43,69,41,59,5,67,100,10,12,1,2,41,0x00003695,250,1452,483,528,0,0,0,,0,,0,,967,4413,7070,850,7066,1250,912,1800,526,160,7053,600,689,100,0,,0,,4319,1

1320,OWL_DUKE,Duque Coruja,Duque Coruja,75,26623,0,7217,3474,1,715,910,27,49,15,45,40,75,79,88,10,12,2,6,60,0x000037B5,195,1345,824,440,0,0,0,,0,,0,,7071,4413,7063,1500,693,100,747,1,1451,3,1513,2,5045,1,0,,0,,4237,1

1321,LAVADEIRA,Lavadeira,Lavadeira,162,750000,0,4200,600000,1,1050,1100,25,25,300,300,300,300,300,300,10,8,1,4,24,0x3795,200,862,534,312,0,0,0,0,0,0,0,0,7064,1,1096,60,943,60,7203,200,2102,10,0,0,0,0,0,0,0,0,0,0

1322,USAGIBURAUN,Usagiburaun,Usagiburaun,70,75000,0,1200,1,1,345,365,10,10,300,150,300,300,300,300,10,12,1,2,20,0x1081,160,1120,552,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,90,508,16,510,100,509,16,0,0,0,0,0,0

1323,TREASURE_BOX,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,7073,80,658,500,604,10000,984,4850,985,7275,1239,1500,5027,75,1165,8,0,,0,

1324,AKINO,Akino,Akino,100,100000,50000,0,0,1,500,700,10,5,150,100,100,175,150,100,10,12,0,2,20,0x28D,350,1500,680,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1325,PAKKUN,Pakkun,Pakkun,300,500000,250000,0,0,1,1500,2000,20,5,275,100,200,275,250,150,10,12,0,2,20,0x308D,200,2016,816,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1326,BARU,Baru,Baru,500,3,1300000,0,0,1,5000,10000,30,20,500,340,300,500,600,400,10,12,1,2,40,0x1BD,240,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1327,ONBBA,Onbba,Onbba,100,100000,50000,0,0,1,500,700,10,5,150,100,100,175,150,100,10,12,0,2,20,0x368D,200,1500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1328,SARU,Saru,Saru,300,500000,250000,0,0,1,1500,2000,20,5,275,150,200,275,250,150,10,12,0,2,20,0x309D,300,140,960,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1329,ENMA,Enma,Enma,500,1000000,1300000,0,0,1,5000,10000,30,20,500,340,300,500,600,400,10,12,2,2,20,0xF9D,200,1054,54,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1330,TREASURE_BOX7,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x120,0,0,0,0,0,0,0,0,0,0,0,0,7622,10000,7205,10000,7269,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,TREASURE_BOX8,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,7076,80,658,500,604,10000,984,4850,985,7275,2616,500,2334,125,2622,9,0,,0,
1332,TREASURE_BOX9,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,732,7760,608,3000,607,2500,,,2404,800,2315,800,2104,800,0,,0,,0,
1333,TREASURE_BOX10,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,7077,80,658,500,604,10000,984,4850,985,7275,2104,500,2331,150,2623,10,0,,0,
1334,TREASURE_BOX11,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,732,7760,608,3000,607,2500,,,2404,800,2315,800,2104,800,0,,0,,0,
1335,TREASURE_BOX12,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,7078,80,658,500,604,10000,984,4850,985,7275,2270,500,1716,150,2256,10,0,,0,
1336,TREASURE_BOX13,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,732,7760,608,3000,607,2500,,,2404,800,2315,800,2104,800,0,,0,,0,
1337,TREASURE_BOX14,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,7079,80,658,500,604,10000,984,4850,985,7275,1238,375,1531,150,2318,10,0,,0,
1338,TREASURE_BOX15,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,732,7760,608,3000,607,2500,,,2404,800,2315,800,2104,800,0,,0,,0,
1339,TREASURE_BOX16,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,7080,80,658,500,604,10000,984,4850,985,7275,2626,300,1472,167,2327,10,0,,0,
1340,TREASURE_BOX17,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,732,7760,608,3000,607,2500,,,2404,800,2315,800,2104,800,0,,0,,0,
1341,TREASURE_BOX18,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,7081,80,658,500,604,10000,984,4850,985,7275,1143,250,1237,188,2235,12,0,,0,
1342,TREASURE_BOX19,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,732,7760,608,3000,607,2500,,,2404,800,2315,800,2104,800,0,,0,,0,
1343,TREASURE_BOX20,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,7082,80,658,500,604,10000,984,4850,985,7275,617,250,1144,188,5007,19,0,,0,
1344,TREASURE_BOX21,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,732,7760,608,3000,607,2500,,,2404,800,2315,800,2104,800,0,,0,,0,
1345,TREASURE_BOX22,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,7083,80,658,500,604,10000,984,4850,985,7275,2508,1000,2336,69,2621,20,0,,0,
1346,TREASURE_BOX23,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,732,7760,608,3000,607,2500,,,2404,800,2315,800,2104,800,616,1000,0,,0,
1347,TREASURE_BOX24,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,7084,80,658,500,604,10000,984,4850,985,7275,2106,1000,1164,50,5025,24,0,,0,
1348,TREASURE_BOX25,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,732,7760,608,3000,607,2500,,,2404,800,2315,800,2104,800,616,1000,0,,0,
1349,TREASURE_BOX26,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,7085,80,658,500,604,10000,984,4850,985,7275,2231,750,2624,46,2286,25,0,,0,
1350,TREASURE_BOX27,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,732,7760,608,3000,607,2500,,,2404,800,2315,800,2104,800,616,1000,0,,0,
1351,TREASURE_BOX28,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,7086,80,658,500,604,10000,984,4850,985,7275,2283,500,2615,41,2234,32,0,,0,
1352,TREASURE_BOX29,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,732,7760,608,3000,607,2500,,,2404,800,2315,800,2104,800,616,1000,0,,0,
1353,TREASURE_BOX30,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,7087,80,658,500,604,10000,984,4850,985,7275,2507,500,2625,38,5045,34,0,,0,
1354,TREASURE_BOX31,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,732,7760,608,3000,607,2500,,,2404,800,2315,800,2104,800,616,1000,0,,0,
1355,TREASURE_BOX32,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,7088,80,658,500,604,10000,984,4850,985,7275,2407,429,2269,250,2317,35,0,,0,
1356,TREASURE_BOX33,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,732,7760,608,3000,607,2500,,,2404,800,2315,800,2104,800,616,1000,0,,0,
1357,TREASURE_BOX34,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,7089,80,658,500,604,10000,984,4850,985,7275,2109,300,2406,273,2258,38,0,,0,
1358,TREASURE_BOX35,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,732,7760,608,3000,607,2500,,,2404,800,2315,800,2104,800,616,1000,0,,0,
1359,TREASURE_BOX36,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,7090,80,658,500,604,10000,984,4850,985,7275,1142,215,2255,60,5017,38,0,,0,
1360,TREASURE_BOX37,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,732,7760,608,3000,607,2500,,,2404,800,2315,800,2104,800,616,1000,0,,0,
1361,TREASURE_BOX38,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x120,0,0,0,0,0,0,0,0,0,0,0,0,1551,50,923,20,1550,50,1552,50,1553,50,7206,100,0,0,0,0,0,0,0,0
1362,TREASURE_BOX39,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,732,7760,608,3000,607,2500,,,2404,800,2315,800,2104,800,616,1000,0,,0,
1363,TREASURE_BOX40,Baú do Tesouro,Baú do Tesouro,99,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,20,0x00000120,0,0,0,0,0,0,0,,0,,0,,7092,80,658,500,604,10000,984,4850,985,7275,2506,43,2254,43,1529,38,0,,0,
//1364,G_ASSAULTER,Agressor,Agressor,59,12853,0,0,0,2,152,177,35,36,85,55,10,35,145,100,10,12,1,6,44,0x00003795,155,1000,900,432,0,0,0,,0,,0,,1019,9000,0,,0,,0,,0,,0,,0,,0,,0,,0,
1365,APOCALYPSE,Apocalípse,Apocalípse,66,22880,0,6540,4935,2,1030,1370,62,49,1,48,120,48,66,85,10,12,2,0,60,0x00000091,400,1840,1440,384,0,0,0,,0,,0,,7095,5335,7094,2400,7093,2200,985,5,13161,1,2506,20,999,2500,0,,0,,4242,1
1366,LAVA_GOLEM,Golem de Lava,Golem de Lava,77,24324,0,6470,3879,1,1541,2049,65,50,1,57,115,70,76,68,10,12,2,0,83,0x00003095,400,2190,2040,336,0,0,0,,0,,0,,7096,4559,7097,3686,2317,1,2316,2,509,2500,0,,0,,0,,0,,4184,1

1367,BLAZZER,Labareda,Labareda,43,8252,0,3173,1871,2,533,709,50,40,1,52,50,39,69,40,10,12,1,6,43,0x00003395,180,1732,1332,540,0,0,0,,0,,0,,7097,4850,7098,3400,509,3000,0,,0,,0,,0,,0,,0,,4215,1

1368,PLANTA_CARNIVORA,Pequena Planta Carnívora,Pequena Planta Carnívora,100,282000,0,2400,2000,4,730,760,17,17,300,300,300,300,300,300,10,12,1,3,21,0x3484,2000,1308,1008,480,0,0,0,0,0,0,0,0,1032,120,1033,110.00000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

//1369,GRAND_PECO,Passaro das Montanhas,Passaro das Montanhas,58,8054,0,0,3000000,2,444,565,37,30,1,66,66,50,71,51,10,12,2,2,43,0x00001089,165,1460,960,432,0,0,0,,0,,0,,925,100,992,20,0,,0,,0,,0,,0,,0,,0,,0,
1370,SUCCUBUS,Succubus,Succubus,85,16955,0,5357,4322,2,1268,1686,54,48,1,97,95,103,89,87,10,12,1,6,67,0x00003795,155,1306,1056,288,0,0,0,,0,,0,,522,1500,2407,3,2611,500,2613,150,5066,1,1472,1,505,1000,0,,0,,4218,1
1371,FAKE_ANGEL,Shini,Shini,99,1000000,0,1,1,2,1000,1500,50,35,150,100,160,200,200,300,10,12,0,7,60,0x000005B5,160,920,720,336,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1372,BANDIDO,Bandido,Bandido,99,2000000,0,500,1,1,1000,2500,44,25,200,150,200,300,300,300,10,12,1,7,60,0x000005B5,165,1380,1080,336,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2306,10,7027,1
1373,LORD_OF_DEATH,Senhor dos Mortos,Senhor dos Mortos,94,503383,0,131343,43345,3,2430,3232,77,73,1,99,120,109,100,106,10,12,2,6,67,0x000037B5,180,1446,1296,360,65671,10000,607,5500,732,5000,617,5000,7108,5335,1465,5,1230,10,2621,2,7109,10,1306,1,1529,2,0,,0,,4276,1
1374,INCUBUS,Incubus,Incubus,75,17281,0,5254,4212,2,1408,1873,58,46,1,97,95,103,89,87,10,12,1,6,67,0x00003795,165,850,600,336,0,0,0,,0,,0,,522,1500,509,5500,5072,1,2621,1,2610,500,2613,150,509,2200,0,,0,,4269,1
1375,THE_PAPER,Papel,Papel,56,18557,0,2849,1998,1,845,1124,25,24,1,66,52,76,71,79,10,12,1,0,60,0x00003885,170,1160,960,336,0,0,0,,0,,0,,7111,4947,7112,3200,508,1800,511,2000,13009,5,0,,0,,0,,0,,4172,1
1376,HARPY,Harpia,Harpia,70,16599,0,3562,2133,1,926,1231,42,44,1,112,72,67,74,76,10,12,1,6,64,0x00003985,155,972,672,470,0,0,0,,0,,0,,7115,4850,7116,2500,508,1500,508,800,709,20,0,,0,,0,,0,,4325,1
1377,ELDER,Ancião,Ancião,64,21592,0,5650,3408,3,421,560,45,68,1,76,68,108,72,86,10,12,2,7,80,0x00000091,165,1552,1152,336,0,0,0,,0,,0,,7099,4000,7117,1500,7118,1500,691,100,1473,1,616,1,7027,3000,0,,0,,4251,1
1378,DEMON_PUNGUS,Pungus,Pungus,56,7259,0,3148,1817,1,360,479,48,31,1,83,55,59,63,34,10,12,0,6,65,0x00003985,170,1260,960,672,0,0,0,,0,,0,,7119,4074,7001,4559,715,3880,1061,5000,0,,0,,0,,0,,0,,4173,1
1379,NIGHTMARE_TERROR,Cavalo de Fogo,Cavalo de Fogo,77,235000,1,0,4359,1,2219,3169,15,10,94,98,90,94,200,100,10,12,2,6,67,0x00003985,165,1216,816,432,0,0,0,,0,,0,,7120,20,0,,0,,0,,0,,0,,0,,0,,0,,0,
1380,DRILLER,Furador,Furador,52,7452,0,3215,1860,1,666,886,48,31,1,66,58,50,60,47,10,12,1,2,22,0x00003885,165,1300,900,336,0,0,0,,0,,0,,1012,7500,715,3880,716,3500,0,,0,,0,,0,,0,,0,,4180,1

1381,KATSUYO,Katsuyo,Katsuyo,86,2468000,1,8000,2012,1,6220,8040,35,45,600,300,1,400,400,400,10 ,12,2,2,20,0x5B5,165,1492,1092,192,0,0,0,0,0,0,0,0,938,60,526,20,558,2,578,2,574,2,582,2,572,2,0,0,0,0,0,0
1382,DIABOLIC,Diabolik,Diabolik,67,9642,0,3662,2223,1,796,1059,64,36,1,84,53,67,71,69,10,12,0,6,47,0x00003985,150,1080,780,180,0,0,0,,0,,0,,1038,5820,1039,4850,2605,3,984,20,1263,10,0,,0,,0,,0,,4182,1
1383,EXPLOSION,Estrondo,Estrondo,46,8054,0,2404,1642,1,336,447,35,27,1,61,56,50,66,38,10,12,0,2,63,0x00003885,165,1260,960,336,0,0,0,,0,,0,,7006,5500,7097,2200,7122,3200,756,800,522,400,0,,0,,0,,0,,4267,1
